"","Date","Date_MY","Comments","Users","Posts","Total","Men..20.years.and.older","Women..20.years.and.older","X16.to.19.years.old","White","Black.or.African.American","Asian","Hispanic.or.Latino"
"2648","2020-11-11","2020-11",662,191065,60,61.5,69.7,57.2,35.8,61.5,60.4,62.7,65.4
"2649","2020-11-12","2020-11",694,191387,61,61.5,69.7,57.2,35.8,61.5,60.4,62.7,65.4
"2650","2020-11-13","2020-11",609,191652,71,61.5,69.7,57.2,35.8,61.5,60.4,62.7,65.4
"2651","2020-11-14","2020-11",755,191941,68,61.5,69.7,57.2,35.8,61.5,60.4,62.7,65.4
"2652","2020-11-15","2020-11",1218,192422,78,61.5,69.7,57.2,35.8,61.5,60.4,62.7,65.4
"2653","2020-11-16","2020-11",942,194165,74,61.5,69.7,57.2,35.8,61.5,60.4,62.7,65.4
"2654","2020-11-17","2020-11",604,194616,75,61.5,69.7,57.2,35.8,61.5,60.4,62.7,65.4
"2655","2020-11-18","2020-11",672,195033,73,61.5,69.7,57.2,35.8,61.5,60.4,62.7,65.4
"2656","2020-11-19","2020-11",714,195267,60,61.5,69.7,57.2,35.8,61.5,60.4,62.7,65.4
"2657","2020-11-20","2020-11",773,195861,67,61.5,69.7,57.2,35.8,61.5,60.4,62.7,65.4
"2658","2020-11-21","2020-11",490,196801,52,61.5,69.7,57.2,35.8,61.5,60.4,62.7,65.4
"2659","2020-11-22","2020-11",548,197065,77,61.5,69.7,57.2,35.8,61.5,60.4,62.7,65.4
"2660","2020-11-23","2020-11",658,197293,72,61.5,69.7,57.2,35.8,61.5,60.4,62.7,65.4
"2661","2020-11-24","2020-11",831,197489,85,61.5,69.7,57.2,35.8,61.5,60.4,62.7,65.4
"2662","2020-11-25","2020-11",622,197785,66,61.5,69.7,57.2,35.8,61.5,60.4,62.7,65.4
"2663","2020-11-26","2020-11",619,198259,55,61.5,69.7,57.2,35.8,61.5,60.4,62.7,65.4
"2664","2020-11-27","2020-11",954,199272,60,61.5,69.7,57.2,35.8,61.5,60.4,62.7,65.4
"2665","2020-11-28","2020-11",1109,200316,76,61.5,69.7,57.2,35.8,61.5,60.4,62.7,65.4
"2666","2020-11-29","2020-11",883,200639,84,61.5,69.7,57.2,35.8,61.5,60.4,62.7,65.4
"2667","2020-11-30","2020-11",1022,200866,90,61.5,69.7,57.2,35.8,61.5,60.4,62.7,65.4
"2668","2020-12-01","2020-12",732,200889,69,61.5,69.7,57.2,35.9,61.6,59.9,61.9,65.3
"2669","2020-12-02","2020-12",717,201677,69,61.5,69.7,57.2,35.9,61.6,59.9,61.9,65.3
"2670","2020-12-03","2020-12",NA,NA,NA,61.5,69.7,57.2,35.9,61.6,59.9,61.9,65.3
"2671","2020-12-04","2020-12",632,NA,75,61.5,69.7,57.2,35.9,61.6,59.9,61.9,65.3
"2672","2020-12-05","2020-12",560,NA,51,61.5,69.7,57.2,35.9,61.6,59.9,61.9,65.3
"2673","2020-12-06","2020-12",660,203118,54,61.5,69.7,57.2,35.9,61.6,59.9,61.9,65.3
"2674","2020-12-07","2020-12",918,NA,68,61.5,69.7,57.2,35.9,61.6,59.9,61.9,65.3
"2675","2020-12-08","2020-12",718,NA,71,61.5,69.7,57.2,35.9,61.6,59.9,61.9,65.3
"2676","2020-12-09","2020-12",821,NA,60,61.5,69.7,57.2,35.9,61.6,59.9,61.9,65.3
"2677","2020-12-10","2020-12",937,NA,79,61.5,69.7,57.2,35.9,61.6,59.9,61.9,65.3
"2678","2020-12-11","2020-12",680,204711,59,61.5,69.7,57.2,35.9,61.6,59.9,61.9,65.3
"2679","2020-12-12","2020-12",544,204974,63,61.5,69.7,57.2,35.9,61.6,59.9,61.9,65.3
"2680","2020-12-13","2020-12",782,NA,64,61.5,69.7,57.2,35.9,61.6,59.9,61.9,65.3
"2681","2020-12-14","2020-12",684,NA,61,61.5,69.7,57.2,35.9,61.6,59.9,61.9,65.3
"2682","2020-12-15","2020-12",722,206182,78,61.5,69.7,57.2,35.9,61.6,59.9,61.9,65.3
"2683","2020-12-16","2020-12",667,NA,92,61.5,69.7,57.2,35.9,61.6,59.9,61.9,65.3
"2684","2020-12-17","2020-12",633,206709,92,61.5,69.7,57.2,35.9,61.6,59.9,61.9,65.3
"2685","2020-12-18","2020-12",790,NA,88,61.5,69.7,57.2,35.9,61.6,59.9,61.9,65.3
"2686","2020-12-19","2020-12",576,NA,63,61.5,69.7,57.2,35.9,61.6,59.9,61.9,65.3
"2687","2020-12-20","2020-12",842,208885,65,61.5,69.7,57.2,35.9,61.6,59.9,61.9,65.3
"2688","2020-12-21","2020-12",964,209104,64,61.5,69.7,57.2,35.9,61.6,59.9,61.9,65.3
"2689","2020-12-22","2020-12",1177,209554,70,61.5,69.7,57.2,35.9,61.6,59.9,61.9,65.3
"2690","2020-12-23","2020-12",1080,210041,60,61.5,69.7,57.2,35.9,61.6,59.9,61.9,65.3
"2691","2020-12-24","2020-12",1015,210784,65,61.5,69.7,57.2,35.9,61.6,59.9,61.9,65.3
"2692","2020-12-25","2020-12",763,211051,45,61.5,69.7,57.2,35.9,61.6,59.9,61.9,65.3
"2693","2020-12-26","2020-12",782,211383,46,61.5,69.7,57.2,35.9,61.6,59.9,61.9,65.3
"2694","2020-12-27","2020-12",622,211709,41,61.5,69.7,57.2,35.9,61.6,59.9,61.9,65.3
"2695","2020-12-28","2020-12",708,212040,82,61.5,69.7,57.2,35.9,61.6,59.9,61.9,65.3
"2696","2020-12-29","2020-12",733,212479,70,61.5,69.7,57.2,35.9,61.6,59.9,61.9,65.3
"2697","2020-12-30","2020-12",928,213005,73,61.5,69.7,57.2,35.9,61.6,59.9,61.9,65.3
"2698","2020-12-31","2020-12",735,213171,56,61.5,69.7,57.2,35.9,61.6,59.9,61.9,65.3
"2699","2021-01-01","2021-1",466,213496,40,61.4,69.7,57,35.8,61.4,60.3,62.7,65
"2700","2021-01-02","2021-1",1086,213926,68,61.4,69.7,57,35.8,61.4,60.3,62.7,65
"2701","2021-01-03","2021-1",952,214407,87,61.4,69.7,57,35.8,61.4,60.3,62.7,65
"2702","2021-01-04","2021-1",897,214751,85,61.4,69.7,57,35.8,61.4,60.3,62.7,65
"2703","2021-01-05","2021-1",733,215085,86,61.4,69.7,57,35.8,61.4,60.3,62.7,65
"2704","2021-01-06","2021-1",620,215491,61,61.4,69.7,57,35.8,61.4,60.3,62.7,65
"2705","2021-01-07","2021-1",811,215878,78,61.4,69.7,57,35.8,61.4,60.3,62.7,65
"2706","2021-01-08","2021-1",674,216240,56,61.4,69.7,57,35.8,61.4,60.3,62.7,65
"2707","2021-01-09","2021-1",815,217093,56,61.4,69.7,57,35.8,61.4,60.3,62.7,65
"2708","2021-01-10","2021-1",520,217386,77,61.4,69.7,57,35.8,61.4,60.3,62.7,65
"2709","2021-01-11","2021-1",632,217743,90,61.4,69.7,57,35.8,61.4,60.3,62.7,65
"2710","2021-01-12","2021-1",710,218308,77,61.4,69.7,57,35.8,61.4,60.3,62.7,65
"2711","2021-01-13","2021-1",932,218927,86,61.4,69.7,57,35.8,61.4,60.3,62.7,65
"2712","2021-01-14","2021-1",957,220167,90,61.4,69.7,57,35.8,61.4,60.3,62.7,65
"2713","2021-01-15","2021-1",890,NA,80,61.4,69.7,57,35.8,61.4,60.3,62.7,65
"2714","2021-01-16","2021-1",1332,NA,96,61.4,69.7,57,35.8,61.4,60.3,62.7,65
"2715","2021-01-17","2021-1",1116,226577,90,61.4,69.7,57,35.8,61.4,60.3,62.7,65
"2716","2021-01-18","2021-1",966,NA,92,61.4,69.7,57,35.8,61.4,60.3,62.7,65
"2717","2021-01-19","2021-1",865,NA,102,61.4,69.7,57,35.8,61.4,60.3,62.7,65
"2718","2021-01-20","2021-1",720,NA,87,61.4,69.7,57,35.8,61.4,60.3,62.7,65
"2719","2021-01-21","2021-1",772,NA,96,61.4,69.7,57,35.8,61.4,60.3,62.7,65
"2720","2021-01-22","2021-1",547,NA,74,61.4,69.7,57,35.8,61.4,60.3,62.7,65
"2721","2021-01-23","2021-1",489,228982,72,61.4,69.7,57,35.8,61.4,60.3,62.7,65
"2722","2021-01-24","2021-1",838,NA,68,61.4,69.7,57,35.8,61.4,60.3,62.7,65
"2723","2021-01-25","2021-1",633,NA,68,61.4,69.7,57,35.8,61.4,60.3,62.7,65
"2724","2021-01-26","2021-1",529,NA,79,61.4,69.7,57,35.8,61.4,60.3,62.7,65
"2725","2021-01-27","2021-1",567,NA,74,61.4,69.7,57,35.8,61.4,60.3,62.7,65
"2726","2021-01-28","2021-1",459,230515,77,61.4,69.7,57,35.8,61.4,60.3,62.7,65
"2727","2021-01-29","2021-1",874,NA,55,61.4,69.7,57,35.8,61.4,60.3,62.7,65
"2728","2021-01-30","2021-1",912,NA,71,61.4,69.7,57,35.8,61.4,60.3,62.7,65
"2729","2021-01-31","2021-1",764,NA,65,61.4,69.7,57,35.8,61.4,60.3,62.7,65
"2730","2021-02-01","2021-2",618,NA,71,61.5,69.6,57.1,36.4,61.4,60.1,62.4,65.4
"2731","2021-02-02","2021-2",895,234052,106,61.5,69.6,57.1,36.4,61.4,60.1,62.4,65.4
"2732","2021-02-03","2021-2",973,235023,106,61.5,69.6,57.1,36.4,61.4,60.1,62.4,65.4
"2733","2021-02-04","2021-2",717,235297,77,61.5,69.6,57.1,36.4,61.4,60.1,62.4,65.4
"2734","2021-02-05","2021-2",742,235584,82,61.5,69.6,57.1,36.4,61.4,60.1,62.4,65.4
"2735","2021-02-06","2021-2",334,235980,70,61.5,69.6,57.1,36.4,61.4,60.1,62.4,65.4
"2736","2021-02-07","2021-2",900,236326,85,61.5,69.6,57.1,36.4,61.4,60.1,62.4,65.4
"2737","2021-02-08","2021-2",1061,237232,112,61.5,69.6,57.1,36.4,61.4,60.1,62.4,65.4
"2738","2021-02-09","2021-2",832,237620,85,61.5,69.6,57.1,36.4,61.4,60.1,62.4,65.4
"2739","2021-02-10","2021-2",792,237852,80,61.5,69.6,57.1,36.4,61.4,60.1,62.4,65.4
"2740","2021-02-11","2021-2",1191,238866,70,61.5,69.6,57.1,36.4,61.4,60.1,62.4,65.4
"2741","2021-02-12","2021-2",567,239129,67,61.5,69.6,57.1,36.4,61.4,60.1,62.4,65.4
"2742","2021-02-13","2021-2",551,239604,57,61.5,69.6,57.1,36.4,61.4,60.1,62.4,65.4
"2743","2021-02-14","2021-2",1127,239920,84,61.5,69.6,57.1,36.4,61.4,60.1,62.4,65.4
"2744","2021-02-15","2021-2",NA,240328,NA,61.5,69.6,57.1,36.4,61.4,60.1,62.4,65.4
"2745","2021-02-16","2021-2",731,240768,69,61.5,69.6,57.1,36.4,61.4,60.1,62.4,65.4
"2746","2021-02-17","2021-2",688,241156,104,61.5,69.6,57.1,36.4,61.4,60.1,62.4,65.4
"2747","2021-02-18","2021-2",719,241674,90,61.5,69.6,57.1,36.4,61.4,60.1,62.4,65.4
"2748","2021-02-19","2021-2",841,242250,65,61.5,69.6,57.1,36.4,61.4,60.1,62.4,65.4
"2749","2021-02-20","2021-2",914,242527,58,61.5,69.6,57.1,36.4,61.4,60.1,62.4,65.4
"2750","2021-02-21","2021-2",915,242978,77,61.5,69.6,57.1,36.4,61.4,60.1,62.4,65.4
"2751","2021-02-22","2021-2",694,243328,82,61.5,69.6,57.1,36.4,61.4,60.1,62.4,65.4
"2752","2021-02-23","2021-2",1067,244129,107,61.5,69.6,57.1,36.4,61.4,60.1,62.4,65.4
"2753","2021-02-24","2021-2",861,244735,114,61.5,69.6,57.1,36.4,61.4,60.1,62.4,65.4
"2754","2021-02-25","2021-2",899,245361,105,61.5,69.6,57.1,36.4,61.4,60.1,62.4,65.4
"2755","2021-02-26","2021-2",638,245606,75,61.5,69.6,57.1,36.4,61.4,60.1,62.4,65.4
"2756","2021-02-27","2021-2",663,246127,81,61.5,69.6,57.1,36.4,61.4,60.1,62.4,65.4
"2757","2021-02-28","2021-2",994,246547,103,61.5,69.6,57.1,36.4,61.4,60.1,62.4,65.4
"2758","2021-03-01","2021-3",1220,246786,116,61.5,69.6,57.4,36.1,61.4,60.7,63,65.4
"2759","2021-03-02","2021-3",1399,247676,91,61.5,69.6,57.4,36.1,61.4,60.7,63,65.4
"2760","2021-03-03","2021-3",1423,248879,94,61.5,69.6,57.4,36.1,61.4,60.7,63,65.4
"2761","2021-03-04","2021-3",817,249462,63,61.5,69.6,57.4,36.1,61.4,60.7,63,65.4
"2762","2021-03-05","2021-3",654,249606,69,61.5,69.6,57.4,36.1,61.4,60.7,63,65.4
"2763","2021-03-06","2021-3",707,249991,85,61.5,69.6,57.4,36.1,61.4,60.7,63,65.4
"2764","2021-03-07","2021-3",811,250427,79,61.5,69.6,57.4,36.1,61.4,60.7,63,65.4
"2765","2021-03-08","2021-3",849,250891,70,61.5,69.6,57.4,36.1,61.4,60.7,63,65.4
"2766","2021-03-09","2021-3",1213,251336,75,61.5,69.6,57.4,36.1,61.4,60.7,63,65.4
"2767","2021-03-10","2021-3",1203,252091,81,61.5,69.6,57.4,36.1,61.4,60.7,63,65.4
"2768","2021-03-11","2021-3",1003,252384,93,61.5,69.6,57.4,36.1,61.4,60.7,63,65.4
"2769","2021-03-12","2021-3",1439,252848,70,61.5,69.6,57.4,36.1,61.4,60.7,63,65.4
"2770","2021-03-13","2021-3",1048,253252,78,61.5,69.6,57.4,36.1,61.4,60.7,63,65.4
"2771","2021-03-14","2021-3",1059,253634,76,61.5,69.6,57.4,36.1,61.4,60.7,63,65.4
"2772","2021-03-15","2021-3",989,253914,86,61.5,69.6,57.4,36.1,61.4,60.7,63,65.4
"2773","2021-03-16","2021-3",1091,254657,83,61.5,69.6,57.4,36.1,61.4,60.7,63,65.4
"2774","2021-03-17","2021-3",850,255323,114,61.5,69.6,57.4,36.1,61.4,60.7,63,65.4
"2775","2021-03-18","2021-3",1126,255565,99,61.5,69.6,57.4,36.1,61.4,60.7,63,65.4
"2776","2021-03-19","2021-3",659,255929,72,61.5,69.6,57.4,36.1,61.4,60.7,63,65.4
"2777","2021-03-20","2021-3",658,256102,86,61.5,69.6,57.4,36.1,61.4,60.7,63,65.4
"2778","2021-03-21","2021-3",684,256373,70,61.5,69.6,57.4,36.1,61.4,60.7,63,65.4
"2779","2021-03-22","2021-3",839,256613,91,61.5,69.6,57.4,36.1,61.4,60.7,63,65.4
"2780","2021-03-23","2021-3",1074,256979,89,61.5,69.6,57.4,36.1,61.4,60.7,63,65.4
"2781","2021-03-24","2021-3",1979,258974,112,61.5,69.6,57.4,36.1,61.4,60.7,63,65.4
"2782","2021-03-25","2021-3",1331,260192,85,61.5,69.6,57.4,36.1,61.4,60.7,63,65.4
"2783","2021-03-26","2021-3",NA,260519,NA,61.5,69.6,57.4,36.1,61.4,60.7,63,65.4
"2784","2021-03-27","2021-3",703,260836,81,61.5,69.6,57.4,36.1,61.4,60.7,63,65.4
"2785","2021-03-28","2021-3",2784,263824,90,61.5,69.6,57.4,36.1,61.4,60.7,63,65.4
"2786","2021-03-29","2021-3",1529,264824,108,61.5,69.6,57.4,36.1,61.4,60.7,63,65.4
"2787","2021-03-30","2021-3",1022,265326,88,61.5,69.6,57.4,36.1,61.4,60.7,63,65.4
"2788","2021-03-31","2021-3",964,266033,81,61.5,69.6,57.4,36.1,61.4,60.7,63,65.4
"2789","2021-04-01","2021-4",1381,266643,83,61.7,69.8,57.2,37.1,61.5,61.2,62.8,65.2
"2790","2021-04-02","2021-4",1048,266937,67,61.7,69.8,57.2,37.1,61.5,61.2,62.8,65.2
"2791","2021-04-03","2021-4",1051,267332,67,61.7,69.8,57.2,37.1,61.5,61.2,62.8,65.2
"2792","2021-04-04","2021-4",990,268965,91,61.7,69.8,57.2,37.1,61.5,61.2,62.8,65.2
"2793","2021-04-05","2021-4",1120,269894,120,61.7,69.8,57.2,37.1,61.5,61.2,62.8,65.2
"2794","2021-04-06","2021-4",982,270307,96,61.7,69.8,57.2,37.1,61.5,61.2,62.8,65.2
"2795","2021-04-07","2021-4",1260,271038,112,61.7,69.8,57.2,37.1,61.5,61.2,62.8,65.2
"2796","2021-04-08","2021-4",1844,272198,96,61.7,69.8,57.2,37.1,61.5,61.2,62.8,65.2
"2797","2021-04-09","2021-4",1395,272949,109,61.7,69.8,57.2,37.1,61.5,61.2,62.8,65.2
"2798","2021-04-10","2021-4",841,273468,76,61.7,69.8,57.2,37.1,61.5,61.2,62.8,65.2
"2799","2021-04-11","2021-4",969,274099,72,61.7,69.8,57.2,37.1,61.5,61.2,62.8,65.2
"2800","2021-04-12","2021-4",1600,275426,127,61.7,69.8,57.2,37.1,61.5,61.2,62.8,65.2
"2801","2021-04-13","2021-4",1547,276387,111,61.7,69.8,57.2,37.1,61.5,61.2,62.8,65.2
"2802","2021-04-14","2021-4",978,277168,86,61.7,69.8,57.2,37.1,61.5,61.2,62.8,65.2
"2803","2021-04-15","2021-4",1149,277864,88,61.7,69.8,57.2,37.1,61.5,61.2,62.8,65.2
"2804","2021-04-16","2021-4",1110,278151,96,61.7,69.8,57.2,37.1,61.5,61.2,62.8,65.2
"2805","2021-04-17","2021-4",1134,278777,72,61.7,69.8,57.2,37.1,61.5,61.2,62.8,65.2
"2806","2021-04-18","2021-4",2743,280174,119,61.7,69.8,57.2,37.1,61.5,61.2,62.8,65.2
"2807","2021-04-19","2021-4",1351,280706,81,61.7,69.8,57.2,37.1,61.5,61.2,62.8,65.2
"2808","2021-04-20","2021-4",1423,281638,90,61.7,69.8,57.2,37.1,61.5,61.2,62.8,65.2
"2809","2021-04-21","2021-4",1867,282250,131,61.7,69.8,57.2,37.1,61.5,61.2,62.8,65.2
"2810","2021-04-22","2021-4",1413,282656,96,61.7,69.8,57.2,37.1,61.5,61.2,62.8,65.2
"2811","2021-04-23","2021-4",1317,283207,95,61.7,69.8,57.2,37.1,61.5,61.2,62.8,65.2
"2812","2021-04-24","2021-4",1688,284171,92,61.7,69.8,57.2,37.1,61.5,61.2,62.8,65.2
"2813","2021-04-25","2021-4",1332,284620,84,61.7,69.8,57.2,37.1,61.5,61.2,62.8,65.2
"2814","2021-04-26","2021-4",1247,285463,102,61.7,69.8,57.2,37.1,61.5,61.2,62.8,65.2
"2815","2021-04-27","2021-4",2393,288539,126,61.7,69.8,57.2,37.1,61.5,61.2,62.8,65.2
"2816","2021-04-28","2021-4",2248,289685,133,61.7,69.8,57.2,37.1,61.5,61.2,62.8,65.2
"2817","2021-04-29","2021-4",1459,290423,115,61.7,69.8,57.2,37.1,61.5,61.2,62.8,65.2
"2818","2021-04-30","2021-4",1384,291051,102,61.7,69.8,57.2,37.1,61.5,61.2,62.8,65.2
"2819","2021-05-01","2021-5",1258,291821,93,61.6,69.7,57.2,36.5,61.4,61,63.4,65.1
"2820","2021-05-02","2021-5",1198,292303,116,61.6,69.7,57.2,36.5,61.4,61,63.4,65.1
"2821","2021-05-03","2021-5",1467,292827,135,61.6,69.7,57.2,36.5,61.4,61,63.4,65.1
"2822","2021-05-04","2021-5",2748,294560,145,61.6,69.7,57.2,36.5,61.4,61,63.4,65.1
"2823","2021-05-05","2021-5",2473,296913,154,61.6,69.7,57.2,36.5,61.4,61,63.4,65.1
"2824","2021-05-06","2021-5",1724,297535,137,61.6,69.7,57.2,36.5,61.4,61,63.4,65.1
"2825","2021-05-07","2021-5",1999,298244,136,61.6,69.7,57.2,36.5,61.4,61,63.4,65.1
"2826","2021-05-08","2021-5",3071,299764,144,61.6,69.7,57.2,36.5,61.4,61,63.4,65.1
"2827","2021-05-09","2021-5",2396,300488,174,61.6,69.7,57.2,36.5,61.4,61,63.4,65.1
"2828","2021-05-10","2021-5",1853,301463,184,61.6,69.7,57.2,36.5,61.4,61,63.4,65.1
"2829","2021-05-11","2021-5",1602,302239,154,61.6,69.7,57.2,36.5,61.4,61,63.4,65.1
"2830","2021-05-12","2021-5",1961,302917,136,61.6,69.7,57.2,36.5,61.4,61,63.4,65.1
"2831","2021-05-13","2021-5",2068,303942,139,61.6,69.7,57.2,36.5,61.4,61,63.4,65.1
"2832","2021-05-14","2021-5",2666,305731,124,61.6,69.7,57.2,36.5,61.4,61,63.4,65.1
"2833","2021-05-15","2021-5",3247,308398,133,61.6,69.7,57.2,36.5,61.4,61,63.4,65.1
"2834","2021-05-16","2021-5",2378,309815,182,61.6,69.7,57.2,36.5,61.4,61,63.4,65.1
"2835","2021-05-17","2021-5",1730,311213,162,61.6,69.7,57.2,36.5,61.4,61,63.4,65.1
"2836","2021-05-18","2021-5",1776,311911,191,61.6,69.7,57.2,36.5,61.4,61,63.4,65.1
"2837","2021-05-19","2021-5",1614,313083,147,61.6,69.7,57.2,36.5,61.4,61,63.4,65.1
"2838","2021-05-20","2021-5",1864,313728,130,61.6,69.7,57.2,36.5,61.4,61,63.4,65.1
"2839","2021-05-21","2021-5",1322,314292,112,61.6,69.7,57.2,36.5,61.4,61,63.4,65.1
"2840","2021-05-22","2021-5",1826,315084,135,61.6,69.7,57.2,36.5,61.4,61,63.4,65.1
"2841","2021-05-23","2021-5",1795,316445,135,61.6,69.7,57.2,36.5,61.4,61,63.4,65.1
"2842","2021-05-24","2021-5",1415,317187,167,61.6,69.7,57.2,36.5,61.4,61,63.4,65.1
"2843","2021-05-25","2021-5",1984,318139,152,61.6,69.7,57.2,36.5,61.4,61,63.4,65.1
"2844","2021-05-26","2021-5",1837,319477,140,61.6,69.7,57.2,36.5,61.4,61,63.4,65.1
"2845","2021-05-27","2021-5",1732,319899,156,61.6,69.7,57.2,36.5,61.4,61,63.4,65.1
"2846","2021-05-28","2021-5",1886,320837,117,61.6,69.7,57.2,36.5,61.4,61,63.4,65.1
"2847","2021-05-29","2021-5",2681,321779,109,61.6,69.7,57.2,36.5,61.4,61,63.4,65.1
"2848","2021-05-30","2021-5",1893,322650,132,61.6,69.7,57.2,36.5,61.4,61,63.4,65.1
"2849","2021-05-31","2021-5",1748,323163,135,61.6,69.7,57.2,36.5,61.4,61,63.4,65.1
"2850","2021-06-01","2021-6",1937,323824,162,61.6,69.8,57.4,35.6,61.4,61.5,63.4,65.4
"2851","2021-06-02","2021-6",1725,324458,138,61.6,69.8,57.4,35.6,61.4,61.5,63.4,65.4
"2852","2021-06-03","2021-6",1651,324926,145,61.6,69.8,57.4,35.6,61.4,61.5,63.4,65.4
"2853","2021-06-04","2021-6",2085,325269,140,61.6,69.8,57.4,35.6,61.4,61.5,63.4,65.4
"2854","2021-06-05","2021-6",1974,326764,128,61.6,69.8,57.4,35.6,61.4,61.5,63.4,65.4
"2855","2021-06-06","2021-6",1483,327204,158,61.6,69.8,57.4,35.6,61.4,61.5,63.4,65.4
"2856","2021-06-07","2021-6",1746,327487,149,61.6,69.8,57.4,35.6,61.4,61.5,63.4,65.4
"2857","2021-06-08","2021-6",1649,328449,194,61.6,69.8,57.4,35.6,61.4,61.5,63.4,65.4
"2858","2021-06-09","2021-6",2391,329968,180,61.6,69.8,57.4,35.6,61.4,61.5,63.4,65.4
"2859","2021-06-10","2021-6",1706,331022,193,61.6,69.8,57.4,35.6,61.4,61.5,63.4,65.4
"2860","2021-06-11","2021-6",1999,331666,133,61.6,69.8,57.4,35.6,61.4,61.5,63.4,65.4
"2861","2021-06-12","2021-6",1826,332102,131,61.6,69.8,57.4,35.6,61.4,61.5,63.4,65.4
"2862","2021-06-13","2021-6",1497,332784,154,61.6,69.8,57.4,35.6,61.4,61.5,63.4,65.4
"2863","2021-06-14","2021-6",1794,333416,158,61.6,69.8,57.4,35.6,61.4,61.5,63.4,65.4
"2864","2021-06-15","2021-6",1472,334047,170,61.6,69.8,57.4,35.6,61.4,61.5,63.4,65.4
"2865","2021-06-16","2021-6",1441,334595,162,61.6,69.8,57.4,35.6,61.4,61.5,63.4,65.4
"2866","2021-06-17","2021-6",1867,335179,162,61.6,69.8,57.4,35.6,61.4,61.5,63.4,65.4
"2867","2021-06-18","2021-6",2325,335917,130,61.6,69.8,57.4,35.6,61.4,61.5,63.4,65.4
"2868","2021-06-19","2021-6",1884,336799,137,61.6,69.8,57.4,35.6,61.4,61.5,63.4,65.4
"2869","2021-06-20","2021-6",1592,337381,132,61.6,69.8,57.4,35.6,61.4,61.5,63.4,65.4
"2870","2021-06-21","2021-6",2008,338314,182,61.6,69.8,57.4,35.6,61.4,61.5,63.4,65.4
"2871","2021-06-22","2021-6",1643,339185,133,61.6,69.8,57.4,35.6,61.4,61.5,63.4,65.4
"2872","2021-06-23","2021-6",2223,340436,144,61.6,69.8,57.4,35.6,61.4,61.5,63.4,65.4
"2873","2021-06-24","2021-6",2130,341207,125,61.6,69.8,57.4,35.6,61.4,61.5,63.4,65.4
"2874","2021-06-25","2021-6",1867,342050,81,61.6,69.8,57.4,35.6,61.4,61.5,63.4,65.4
"2875","2021-06-26","2021-6",2672,343199,109,61.6,69.8,57.4,35.6,61.4,61.5,63.4,65.4
"2876","2021-06-27","2021-6",2059,344100,161,61.6,69.8,57.4,35.6,61.4,61.5,63.4,65.4
"2877","2021-06-28","2021-6",1730,344871,166,61.6,69.8,57.4,35.6,61.4,61.5,63.4,65.4
"2878","2021-06-29","2021-6",2340,346440,136,61.6,69.8,57.4,35.6,61.4,61.5,63.4,65.4
"2879","2021-06-30","2021-6",2015,347318,136,61.6,69.8,57.4,35.6,61.4,61.5,63.4,65.4
"2880","2021-07-01","2021-7",1645,347784,110,61.7,69.8,57.5,35.9,61.6,60.8,64.5,65.6
"2881","2021-07-02","2021-7",1702,348119,115,61.7,69.8,57.5,35.9,61.6,60.8,64.5,65.6
"2882","2021-07-03","2021-7",2116,348547,103,61.7,69.8,57.5,35.9,61.6,60.8,64.5,65.6
"2883","2021-07-04","2021-7",3666,349544,150,61.7,69.8,57.5,35.9,61.6,60.8,64.5,65.6
"2884","2021-07-05","2021-7",2477,351377,166,61.7,69.8,57.5,35.9,61.6,60.8,64.5,65.6
"2885","2021-07-06","2021-7",1661,351934,126,61.7,69.8,57.5,35.9,61.6,60.8,64.5,65.6
"2886","2021-07-07","2021-7",2508,352857,170,61.7,69.8,57.5,35.9,61.6,60.8,64.5,65.6
"2887","2021-07-08","2021-7",2796,354525,179,61.7,69.8,57.5,35.9,61.6,60.8,64.5,65.6
"2888","2021-07-09","2021-7",2333,355352,117,61.7,69.8,57.5,35.9,61.6,60.8,64.5,65.6
"2889","2021-07-10","2021-7",2165,356631,114,61.7,69.8,57.5,35.9,61.6,60.8,64.5,65.6
"2890","2021-07-11","2021-7",2112,357643,144,61.7,69.8,57.5,35.9,61.6,60.8,64.5,65.6
"2891","2021-07-12","2021-7",2308,359982,162,61.7,69.8,57.5,35.9,61.6,60.8,64.5,65.6
"2892","2021-07-13","2021-7",2100,361346,176,61.7,69.8,57.5,35.9,61.6,60.8,64.5,65.6
"2893","2021-07-14","2021-7",2480,361875,177,61.7,69.8,57.5,35.9,61.6,60.8,64.5,65.6
"2894","2021-07-15","2021-7",2326,362426,140,61.7,69.8,57.5,35.9,61.6,60.8,64.5,65.6
"2895","2021-07-16","2021-7",3108,363974,118,61.7,69.8,57.5,35.9,61.6,60.8,64.5,65.6
"2896","2021-07-17","2021-7",2073,364581,123,61.7,69.8,57.5,35.9,61.6,60.8,64.5,65.6
"2897","2021-07-18","2021-7",2386,365892,153,61.7,69.8,57.5,35.9,61.6,60.8,64.5,65.6
"2898","2021-07-19","2021-7",2269,366765,177,61.7,69.8,57.5,35.9,61.6,60.8,64.5,65.6
"2899","2021-07-20","2021-7",2445,369018,140,61.7,69.8,57.5,35.9,61.6,60.8,64.5,65.6
"2900","2021-07-21","2021-7",2455,371502,167,61.7,69.8,57.5,35.9,61.6,60.8,64.5,65.6
"2901","2021-07-22","2021-7",2575,373053,147,61.7,69.8,57.5,35.9,61.6,60.8,64.5,65.6
